ANTsNeighborhoodCorrelation,Correlation,MeanSquares,MattesMutualInformation,Demons,JointHistogramMutualInformation,Subject,method,init,dofs
-2.502819538116455,-0.4472612738609314,7465187.0,-0.3843365311622619,12606584.0,-2.502819538116455,sub-168S6634,vvregister,fsl,6dof
-2.443023681640625,-0.6994500160217285,6728480.0,-0.7142810821533203,6523407.5,-2.443023681640625,sub-168S6634,vvregister,spm,12dof
-2.1174941062927246,-0.7018649578094482,6717830.5,-0.7225376963615417,6464300.5,-2.1174941062927246,sub-168S6634,vvregister,spm,9dof
-2.390061855316162,-0.707402765750885,6567440.5,-0.7405285239219666,8379951.5,-2.390061855316162,sub-168S6634,vvregister,coreg,6dof
-2.7946202754974365,-0.4537470042705536,7575584.0,-0.3876865208148956,9664276.0,-2.7946202754974365,sub-168S6634,vvregister,fsl,9dof
-2.4105796813964844,-0.6998385190963745,6726329.0,-0.715583324432373,6492954.5,-2.4105796813964844,sub-168S6634,vvregister,rr,12dof
-3.056408643722534,-0.3350878655910492,10956971.0,-0.2598930597305298,15063709.0,-3.056408643722534,sub-168S6634,vvregister,coreg,12dof
-3.0504150390625,-0.3717531263828277,10214729.0,-0.2854792177677154,12417113.0,-3.0504150390625,sub-168S6634,vvregister,coreg,9dof
-2.770719051361084,-0.4584266245365143,7557487.5,-0.3923089206218719,9534888.0,-2.770719051361084,sub-168S6634,vvregister,fsl,12dof
-2.681540012359619,-0.3283083438873291,14532510.0,-0.2710343599319458,13481073.0,-2.681540012359619,sub-109S6300,bbregister,spm,6dof
-2.511425018310547,-0.4056464731693268,14532509.0,-0.3013253808021545,24116942.0,-2.511425018310547,sub-109S6300,bbregister,fsl,9dof
-2.7440502643585205,-0.6218783259391785,14532509.0,-0.5906299352645874,13481073.0,-2.7440502643585205,sub-109S6300,bbregister,coreg,6dof
-2.8272321224212646,-0.692035973072052,14532509.0,-0.714665412902832,24116938.0,-2.8272321224212646,sub-109S6300,bbregister,rr,9dof
-2.7913434505462646,-0.6968173980712891,14532509.0,-0.7206489443778992,13481072.0,-2.7913434505462646,sub-109S6300,bbregister,rr,6dof
-2.539627313613892,-0.4762152731418609,14532509.0,-0.3753493130207062,13481074.0,-2.539627313613892,sub-109S6300,bbregister,fsl,6dof
-2.715659618377685,-0.3337569534778595,14532510.0,-0.2778172194957733,24116938.0,-2.715659618377685,sub-109S6300,bbregister,spm,9dof
-2.813179016113281,-0.6893382668495178,14532509.0,-0.707414984703064,24116938.0,-2.813179016113281,sub-109S6300,bbregister,rr,12dof
-2.805758237838745,-0.4249963164329529,14532510.0,-0.3616566956043243,13481073.0,-2.805758237838745,sub-109S6300,bbregister,spm,12dof
-3.095264196395874,-0.3620070517063141,14532511.0,-0.2655622363090515,24116946.0,-3.095264196395874,sub-109S6300,bbregister,coreg,12dof
-2.955166339874268,-0.3678202033042907,14532511.0,-0.2751937806606293,13481076.0,-2.955166339874268,sub-109S6300,bbregister,coreg,9dof
-2.487133502960205,-0.4048444330692291,14532509.0,-0.3010003566741943,24116940.0,-2.487133502960205,sub-109S6300,bbregister,fsl,12dof
-2.909123182296753,-0.6958334445953369,14532509.0,-0.7190311551094055,15063705.0,-2.909123182296753,sub-109S6300,mri-coreg,NA,9dof
-2.8971853256225586,-0.7020704746246338,14532509.0,-0.7268774509429932,15063705.0,-2.8971853256225586,sub-109S6300,mri-coreg,NA,6dof
-2.727518320083618,-0.6931891441345215,14532509.0,-0.7232856750488281,24116938.0,-2.727518320083618,sub-109S6300,mri-coreg,NA,12dof
-2.8631627559661865,-0.7021169066429138,14532509.0,-0.7269611358642578,24116938.0,-2.8631627559661865,sub-109S6300,vvregister,rr,6dof
-2.571166038513184,-0.3128406703472137,14532510.0,-0.2570809423923492,24116936.0,-2.571166038513184,sub-109S6300,vvregister,spm,6dof
-2.805011034011841,-0.7033881545066833,14532509.0,-0.7160612940788269,13481072.0,-2.805011034011841,sub-109S6300,vvregister,rr,9dof
-2.5852608680725098,-0.5178753137588501,14532509.0,-0.4350531697273254,24116936.0,-2.5852608680725098,sub-109S6300,vvregister,fsl,6dof
-2.694478273391724,-0.3138930797576904,14532510.0,-0.257746547460556,15063706.0,-2.694478273391724,sub-109S6300,vvregister,spm,12dof
-2.5714242458343506,-0.3197731971740722,14532510.0,-0.2642256617546081,24116936.0,-2.5714242458343506,sub-109S6300,vvregister,spm,9dof
-2.645603895187378,-0.5936876535415649,14532509.0,-0.5346335768699646,15063707.0,-2.645603895187378,sub-109S6300,vvregister,coreg,6dof
-2.566402673721313,-0.4892347753047943,14532509.0,-0.4016370773315429,13481074.0,-2.566402673721313,sub-109S6300,vvregister,fsl,9dof
-2.9395060539245605,-0.7010570764541626,14532509.0,-0.7077906131744385,13481072.0,-2.9395060539245605,sub-109S6300,vvregister,rr,12dof
-3.1093692779541016,-0.3774289190769195,14532511.0,-0.2815386950969696,24116946.0,-3.1093692779541016,sub-109S6300,vvregister,coreg,12dof
-3.061189651489258,-0.3809724748134613,14532511.0,-0.2826292812824249,15063709.0,-3.061189651489258,sub-109S6300,vvregister,coreg,9dof
-2.657850503921509,-0.5212991237640381,14532509.0,-0.4349318146705627,15063706.0,-2.657850503921509,sub-109S6300,vvregister,fsl,12dof
-2.7872555255889893,-0.3405980169773102,8972136.0,-0.2760024964809418,16256228.0,-2.7872555255889893,sub-137S6654,bbregister,spm,6dof
-4.8008222579956055,-0.4976248443126678,7522709.5,-0.4102473556995392,8500579.0,-4.8008222579956055,sub-137S6654,bbregister,fsl,9dof
-5.061683654785156,-0.7234823107719421,6367633.0,-0.674094557762146,10535714.0,-5.061683654785156,sub-137S6654,bbregister,coreg,6dof
-6.07107400894165,-0.5332266688346863,7289011.0,-0.4390109479427337,9872936.0,-6.07107400894165,sub-137S6654,bbregister,rr,9dof
-5.506497859954834,-0.5609161257743835,7011225.0,-0.4811483323574066,8430539.0,-5.506497859954834,sub-137S6654,bbregister,rr,6dof
-4.574184894561768,-0.5283820033073425,7101588.0,-0.4686183333396911,6488289.5,-4.574184894561768,sub-137S6654,bbregister,fsl,6dof
-2.881418466567993,-0.3601280748844147,8789132.0,-0.2897152006626129,6206308.5,-2.881418466567993,sub-137S6654,bbregister,spm,9dof
-4.220072269439697,-0.5316668748855591,7295351.0,-0.4611728191375732,13963442.0,-4.220072269439697,sub-137S6654,bbregister,rr,12dof
-4.283612251281738,-0.3574369549751282,8962614.0,-0.2827446460723877,6158896.0,-4.283612251281738,sub-137S6654,bbregister,spm,12dof
-5.334081649780273,-0.2283627092838287,11200123.0,-0.1556141972541809,10410706.0,-5.334081649780273,sub-137S6654,bbregister,coreg,12dof
-5.075333595275879,-0.41485396027565,9268267.0,-0.29629647731781,11502080.0,-5.075333595275879,sub-137S6654,bbregister,coreg,9dof
-3.9828524589538574,-0.5093769431114197,7390060.5,-0.4310665726661682,15649936.0,-3.9828524589538574,sub-137S6654,bbregister,fsl,12dof
-4.7429914474487305,-0.7244231104850769,6342670.5,-0.681882917881012,15021548.0,-4.7429914474487305,sub-137S6654,mri-coreg,NA,9dof
-4.616475582122803,-0.7234658002853394,6368116.0,-0.6825757026672363,5151214.0,-4.616475582122803,sub-137S6654,mri-coreg,NA,6dof
-4.901168823242188,-0.7231931686401367,6351847.5,-0.6780455112457275,5030540.0,-4.901168823242188,sub-137S6654,mri-coreg,NA,12dof
-5.0721540451049805,-0.5454787611961365,7012972.0,-0.4670578837394714,9495766.0,-5.0721540451049805,sub-137S6654,vvregister,rr,6dof
-3.416353464126587,-0.2900646924972534,9413029.0,-0.2388502657413482,6185225.5,-3.416353464126587,sub-137S6654,vvregister,spm,6dof
-4.525441646575928,-0.5376880168914795,6972805.0,-0.472644031047821,13582985.0,-4.525441646575928,sub-137S6654,vvregister,rr,9dof
-4.566100597381592,-0.5578544735908508,6987532.5,-0.4857597351074219,11908744.0,-4.566100597381592,sub-137S6654,vvregister,fsl,6dof
-3.448509931564331,-0.257344126701355,10110445.0,-0.2146155685186386,6919855.0,-3.448509931564331,sub-137S6654,vvregister,spm,12dof
-4.249111175537109,-0.2571842670440674,10111641.0,-0.212216317653656,8255301.5,-4.249111175537109,sub-137S6654,vvregister,spm,9dof
-4.597801685333252,-0.7218640446662903,6371365.0,-0.680657148361206,5209258.0,-4.597801685333252,sub-137S6654,vvregister,coreg,6dof
-6.631025314331055,-0.2997908592224121,10639592.0,-0.1895453631877899,13655577.0,-6.631025314331055,sub-137S6654,vvregister,fsl,9dof
-4.922853946685791,-0.5328397154808044,6937189.0,-0.4638774693012237,12806456.0,-4.922853946685791,sub-137S6654,vvregister,rr,12dof
-5.539302825927734,-0.4003186523914337,10234998.0,-0.2687819004058838,14092165.0,-5.539302825927734,sub-137S6654,vvregister,coreg,12dof
-6.443667888641357,-0.4155976474285126,9603108.0,-0.2739781141281128,20492850.0,-6.443667888641357,sub-137S6654,vvregister,coreg,9dof
-6.237956523895264,-0.2919093072414398,10830192.0,-0.1844660490751266,13872295.0,-6.237956523895264,sub-137S6654,vvregister,fsl,12dof
-3.572835922241211,-0.3912293612957001,8662842.0,-0.3463803231716156,8666561.0,-3.572835922241211,sub-006S6681,bbregister,spm,6dof
-3.9890871047973633,-0.3507994413375854,11003628.0,-0.2410461008548736,15063703.0,-3.9890871047973633,sub-006S6681,bbregister,fsl,9dof
-3.737100124359131,-0.7066959142684937,6771529.0,-0.7270864844322205,10766952.0,-3.737100124359131,sub-006S6681,bbregister,coreg,6dof
-3.4789416790008545,-0.7088110446929932,7044212.5,-0.6857802867889404,14960975.0,-3.4789416790008545,sub-006S6681,bbregister,rr,9dof
-3.3158435821533203,-0.7021762132644653,6769765.0,-0.7278763651847839,11000759.0,-3.3158435821533203,sub-006S6681,bbregister,rr,6dof
-3.1346755027771,-0.5288369655609131,7335800.5,-0.4742460250854492,14812450.0,-3.1346755027771,sub-006S6681,bbregister,fsl,6dof
-3.788280248641968,-0.2760888338088989,10511464.0,-0.2251471728086471,21778210.0,-3.788280248641968,sub-006S6681,bbregister,spm,9dof
-3.632206916809082,-0.7072251439094543,7048030.0,-0.6815744042396545,15015466.0,-3.632206916809082,sub-006S6681,bbregister,rr,12dof
-3.784008502960205,-0.2713820040225982,10484891.0,-0.222832441329956,10626326.0,-3.784008502960205,sub-006S6681,bbregister,spm,12dof
-4.453826427459717,-0.1482906341552734,13015635.0,-0.1024978533387184,24116946.0,-4.453826427459717,sub-006S6681,bbregister,coreg,12dof
-3.815596580505371,-0.368111252784729,10444789.0,-0.2570401132106781,15063709.0,-3.815596580505371,sub-006S6681,bbregister,coreg,9dof
-4.114406108856201,-0.3080144226551056,11379561.0,-0.2123132348060608,15063703.0,-4.114406108856201,sub-006S6681,bbregister,fsl,12dof
-3.353778600692749,-0.7467206120491028,6775133.5,-0.7811183929443359,6847452.0,-3.353778600692749,sub-006S6681,mri-coreg,NA,9dof
-3.6410679817199703,-0.7249386310577393,6764044.5,-0.7564181685447693,12917571.0,-3.6410679817199703,sub-006S6681,mri-coreg,NA,6dof
-3.3700544834136963,-0.7475835680961609,6773972.5,-0.781693696975708,13492002.0,-3.3700544834136963,sub-006S6681,mri-coreg,NA,12dof
-3.473541021347046,-0.7167484760284424,6755464.0,-0.7509062886238098,11774436.0,-3.473541021347046,sub-006S6681,vvregister,rr,6dof
-3.9672467708587646,-0.3174241185188293,9217176.0,-0.2813729643821716,17323202.0,-3.9672467708587646,sub-006S6681,vvregister,spm,6dof
-3.336625099182129,-0.7402511835098267,6771701.0,-0.7731987833976746,13183770.0,-3.336625099182129,sub-006S6681,vvregister,rr,9dof
-3.272085905075073,-0.5232998132705688,7381086.5,-0.4665491580963135,12963072.0,-3.272085905075073,sub-006S6681,vvregister,fsl,6dof
-3.648555040359497,-0.3168468177318573,9263138.0,-0.2797751724720001,16948494.0,-3.648555040359497,sub-006S6681,vvregister,spm,12dof
-3.6051321029663086,-0.3217884004116058,9183683.0,-0.2853468358516693,17065406.0,-3.6051321029663086,sub-006S6681,vvregister,spm,9dof
-3.4002199172973637,-0.7160873413085938,6755938.5,-0.7513088583946228,11945157.0,-3.4002199172973637,sub-006S6681,vvregister,coreg,6dof
-3.203679084777832,-0.5262158513069153,7363763.0,-0.4643276631832123,12849469.0,-3.203679084777832,sub-006S6681,vvregister,fsl,9dof
-3.224175453186035,-0.7370005249977112,6774658.5,-0.7665760517120361,13314812.0,-3.224175453186035,sub-006S6681,vvregister,rr,12dof
-3.87833571434021,-0.4114464819431305,10274996.0,-0.2848344445228576,24116540.0,-3.87833571434021,sub-006S6681,vvregister,coreg,12dof
-4.282150268554688,-0.3873946964740753,10521744.0,-0.2639336287975311,22576998.0,-4.282150268554688,sub-006S6681,vvregister,coreg,9dof
-3.314774990081787,-0.5298523902893066,7355844.5,-0.4678211808204651,12800005.0,-3.314774990081787,sub-006S6681,vvregister,fsl,12dof
-4.168406963348389,-0.6844545602798462,4437970.0,-0.6778362393379211,12031729.0,-4.168406963348389,sub-130S6611,bbregister,spm,6dof
-3.926168918609619,-0.4217250645160675,5857551.0,-0.33163583278656,11526349.0,-3.926168918609619,sub-130S6611,bbregister,fsl,9dof
-4.167544841766357,-0.6844539642333984,4437971.5,-0.6778507232666016,12031919.0,-4.167544841766357,sub-130S6611,bbregister,coreg,6dof
-3.928590774536133,-0.6902962923049927,4694582.0,-0.6631755232810974,9310199.0,-3.928590774536133,sub-130S6611,bbregister,rr,9dof
-4.170555114746094,-0.6844092011451721,4438115.5,-0.6777702569961548,12031252.0,-4.170555114746094,sub-130S6611,bbregister,rr,6dof
-3.9913082122802734,-0.4133159816265106,5882115.5,-0.3264293670654297,11932936.0,-3.9913082122802734,sub-130S6611,bbregister,fsl,6dof
-3.9939663410186768,-0.6903784275054932,4704923.0,-0.6602436304092407,12902967.0,-3.9939663410186768,sub-130S6611,bbregister,spm,9dof
-3.942905902862549,-0.6921927332878113,4676732.0,-0.6662070751190186,12956857.0,-3.942905902862549,sub-130S6611,bbregister,rr,12dof
-3.937560558319092,-0.6931507587432861,4677082.0,-0.6666191220283508,9112140.0,-3.937560558319092,sub-130S6611,bbregister,spm,12dof
-4.662578105926514,-0.295641154050827,10021980.0,-0.2078429758548736,24085732.0,-4.662578105926514,sub-130S6611,bbregister,coreg,12dof
-4.895491600036621,-0.2802849113941192,9996592.0,-0.1962992846965789,20255002.0,-4.895491600036621,sub-130S6611,bbregister,coreg,9dof
-3.8109498023986816,-0.4310489296913147,5884079.0,-0.337839126586914,11941811.0,-3.8109498023986816,sub-130S6611,bbregister,fsl,12dof
-4.241262912750244,-0.7069680094718933,4501893.5,-0.691226065158844,12855657.0,-4.241262912750244,sub-130S6611,mri-coreg,NA,9dof
-4.034625053405762,-0.6878107786178589,4458832.5,-0.6903700232505798,7680095.0,-4.034625053405762,sub-130S6611,mri-coreg,NA,6dof
-3.969060897827149,-0.7069471478462219,4493944.0,-0.7027865052223206,8748371.0,-3.969060897827149,sub-130S6611,mri-coreg,NA,12dof
-4.002703666687012,-0.6828983426094055,4440507.5,-0.6801598072052002,11874952.0,-4.002703666687012,sub-130S6611,vvregister,rr,6dof
-3.882745981216431,-0.6192981600761414,4822181.5,-0.5904208421707153,10838307.0,-3.882745981216431,sub-130S6611,vvregister,spm,6dof
-4.064858913421631,-0.7027638554573059,4432527.0,-0.6975226998329163,12562535.0,-4.064858913421631,sub-130S6611,vvregister,rr,9dof
-3.8533992767333984,-0.3903935551643371,5993932.0,-0.3337289094924927,15519144.0,-3.8533992767333984,sub-130S6611,vvregister,fsl,6dof
-3.906033992767334,-0.5725544691085815,5113394.5,-0.5522202253341675,14711044.0,-3.906033992767334,sub-130S6611,vvregister,spm,12dof
-4.071829319000244,-0.5632341504096985,5256159.5,-0.5307936072349548,15143379.0,-4.071829319000244,sub-130S6611,vvregister,spm,9dof
-4.002723217010498,-0.6828933358192444,4440524.5,-0.6801495552062988,11874865.0,-4.002723217010498,sub-130S6611,vvregister,coreg,6dof
-4.68536376953125,-0.2636173069477081,10692532.0,-0.1836589127779007,24116946.0,-4.68536376953125,sub-130S6611,vvregister,fsl,9dof
-4.046685218811035,-0.7028480172157288,4444119.0,-0.6965380311012268,12661477.0,-4.046685218811035,sub-130S6611,vvregister,rr,12dof
-4.839227199554443,-0.3644129037857055,9354194.0,-0.2587443590164184,15063709.0,-4.839227199554443,sub-130S6611,vvregister,coreg,12dof
-4.087149620056152,-0.3676634430885315,8627645.0,-0.2722751200199127,16105286.0,-4.087149620056152,sub-130S6611,vvregister,coreg,9dof
-4.749265193939209,-0.264083594083786,10663920.0,-0.1839564740657806,15063062.0,-4.749265193939209,sub-130S6611,vvregister,fsl,12dof
-2.1356072425842285,-0.3809461891651153,9209603.0,-0.2976373136043548,7303025.5,-2.1356072425842285,sub-114S6597,bbregister,spm,6dof
-4.871033668518066,-0.362421452999115,9515546.0,-0.2506961524486542,12324307.0,-4.871033668518066,sub-114S6597,bbregister,fsl,9dof
-2.1681606769561768,-0.4739491641521454,8087344.0,-0.5269739627838135,15355259.0,-2.1681606769561768,sub-114S6597,bbregister,coreg,6dof
-4.525843620300293,-0.1926126480102539,11805167.0,-0.1471879333257675,10885623.0,-4.525843620300293,sub-114S6597,bbregister,rr,9dof
-2.2838234901428223,-0.5019577145576477,8182318.5,-0.4815672934055328,6496567.5,-2.2838234901428223,sub-114S6597,bbregister,rr,6dof
-4.517908573150635,-0.4209789037704468,7886596.0,-0.3614590466022491,7481797.0,-4.517908573150635,sub-114S6597,bbregister,fsl,6dof
-2.448978900909424,-0.2571362853050232,10915739.0,-0.2143365293741226,22373192.0,-2.448978900909424,sub-114S6597,bbregister,spm,9dof
-3.9822089672088623,-0.2623540163040161,11072072.0,-0.2161258310079574,21246722.0,-3.9822089672088623,sub-114S6597,bbregister,rr,12dof
-2.3610785007476807,-0.2603699266910553,10871494.0,-0.2172088474035263,8781061.0,-2.3610785007476807,sub-114S6597,bbregister,spm,12dof
-4.671919822692871,-0.3378790318965912,11029018.0,-0.2330811619758606,13081206.0,-4.671919822692871,sub-114S6597,bbregister,coreg,12dof
-5.164509296417236,-0.1930491328239441,12625338.0,-0.1289481222629547,23993790.0,-5.164509296417236,sub-114S6597,bbregister,coreg,9dof
-4.517802715301514,-0.3665360510349273,9485736.0,-0.2519356310367584,21444514.0,-4.517802715301514,sub-114S6597,bbregister,fsl,12dof
-2.417551755905152,-0.5498859882354736,7794302.0,-0.7036157250404358,7900839.0,-2.417551755905152,sub-114S6597,mri-coreg,NA,9dof
-2.2971959114074707,-0.531789243221283,7753096.0,-0.6898231506347656,7169807.0,-2.2971959114074707,sub-114S6597,mri-coreg,NA,6dof
-2.502737045288086,-0.5504048466682434,7786683.5,-0.70674729347229,7704805.0,-2.502737045288086,sub-114S6597,mri-coreg,NA,12dof
-2.2989437580108643,-0.4869000613689422,8231903.5,-0.4374124109745025,6460400.0,-2.2989437580108643,sub-114S6597,vvregister,rr,6dof
-1.2625906467437744,-0.4333183765411377,9279344.0,-0.328067272901535,7094546.5,-1.2625906467437744,sub-114S6597,vvregister,spm,6dof
-3.3739218711853027,-0.3589015007019043,10097687.0,-0.2994030714035034,8458280.0,-3.3739218711853027,sub-114S6597,vvregister,rr,9dof
-3.663064956665039,-0.4674364030361175,7764329.0,-0.3912965655326843,7087010.0,-3.663064956665039,sub-114S6597,vvregister,fsl,6dof
-1.7351592779159546,-0.4106488227844238,9921037.0,-0.316624253988266,8062626.5,-1.7351592779159546,sub-114S6597,vvregister,spm,12dof
-1.3864938020706177,-0.4167264401912689,9900548.0,-0.3197143077850342,8164527.5,-1.3864938020706177,sub-114S6597,vvregister,spm,9dof
-2.192483425140381,-0.4872081577777862,8142895.5,-0.5265230536460876,8270305.0,-2.192483425140381,sub-114S6597,vvregister,coreg,6dof
-4.43925142288208,-0.3974623084068298,9620760.0,-0.292546808719635,9204752.0,-4.43925142288208,sub-114S6597,vvregister,fsl,9dof
-4.236335277557373,-0.2292634546756744,11334409.0,-0.1744312793016433,18353544.0,-4.236335277557373,sub-114S6597,vvregister,rr,12dof
-5.7911295890808105,-0.3845803141593933,10928589.0,-0.2624013125896454,13518774.0,-5.7911295890808105,sub-114S6597,vvregister,coreg,12dof
-4.72263765335083,-0.3836205601692199,10802463.0,-0.2629740834236145,14177380.0,-4.72263765335083,sub-114S6597,vvregister,coreg,9dof
-4.399321556091309,-0.3673633337020874,9799421.0,-0.2664115130901336,9493508.0,-4.399321556091309,sub-114S6597,vvregister,fsl,12dof
-2.766049861907959,-0.318157285451889,8794444.0,-0.2446618229150772,6402872.0,-2.766049861907959,sub-131S6616,bbregister,spm,6dof
-2.5114240646362305,-0.4359441101551056,7697744.0,-0.3936861157417297,7729618.0,-2.5114240646362305,sub-131S6616,bbregister,fsl,9dof
-2.702693462371826,-0.6939902305603027,6743145.0,-0.7083277106285095,6652023.0,-2.702693462371826,sub-131S6616,bbregister,coreg,6dof
-2.679520845413208,-0.7088918089866638,6959773.0,-0.7161058783531189,6814335.5,-2.679520845413208,sub-131S6616,bbregister,rr,9dof
-2.702441692352295,-0.6939371824264526,6743252.0,-0.7082541584968567,6648825.5,-2.702441692352295,sub-131S6616,bbregister,rr,6dof
-2.360807180404663,-0.4486181735992431,7396696.5,-0.4129193723201751,7013871.0,-2.360807180404663,sub-131S6616,bbregister,fsl,6dof
-2.7778491973876958,-0.3074653446674347,8780613.0,-0.2397150993347168,6352461.0,-2.7778491973876958,sub-131S6616,bbregister,spm,9dof
-2.6741745471954346,-0.7095475792884827,6955153.0,-0.7172955274581909,6809496.0,-2.6741745471954346,sub-131S6616,bbregister,rr,12dof
-2.6577377319335938,-0.310193806886673,8770508.0,-0.2412690371274948,8013634.5,-2.6577377319335938,sub-131S6616,bbregister,spm,12dof
-2.7076199054718018,-0.3493137955665588,10074291.0,-0.2856577932834625,10545930.0,-2.7076199054718018,sub-131S6616,bbregister,coreg,12dof
-2.723500967025757,-0.3877519965171814,9737856.0,-0.309207946062088,19415296.0,-2.723500967025757,sub-131S6616,bbregister,coreg,9dof
-2.4852850437164307,-0.4334210157394409,7506299.5,-0.3952955901622772,10060389.0,-2.4852850437164307,sub-131S6616,bbregister,fsl,12dof
-2.736994981765747,-0.7210431098937988,6864322.5,-0.7448490262031555,6827054.5,-2.736994981765747,sub-131S6616,mri-coreg,NA,9dof
-2.6983299255371094,-0.7032435536384583,6756017.5,-0.7272628545761108,6688335.0,-2.6983299255371094,sub-131S6616,mri-coreg,NA,6dof
-2.651366710662842,-0.7219518423080444,6860043.5,-0.7475879788398743,6842841.0,-2.651366710662842,sub-131S6616,mri-coreg,NA,12dof
-2.6971983909606934,-0.6915689706802368,6746426.5,-0.7050473690032959,6684573.0,-2.6971983909606934,sub-131S6616,vvregister,rr,6dof
-2.607485055923462,-0.2723813951015472,9072180.0,-0.2176669985055923,6966899.0,-2.607485055923462,sub-131S6616,vvregister,spm,6dof
-2.820107936859131,-0.7214969396591187,6822747.5,-0.7394558787345886,6727036.5,-2.820107936859131,sub-131S6616,vvregister,rr,9dof
-2.291552782058716,-0.432104080915451,7395006.0,-0.3979540169239044,7607549.5,-2.291552782058716,sub-131S6616,vvregister,fsl,6dof
-2.619222402572632,-0.3042092621326446,8738029.0,-0.2473330646753311,6677956.5,-2.619222402572632,sub-131S6616,vvregister,spm,12dof
-2.8411736488342285,-0.2607508599758148,9253058.0,-0.2086252868175506,7269911.0,-2.8411736488342285,sub-131S6616,vvregister,spm,9dof
-2.69841742515564,-0.6915809512138367,6746387.0,-0.7050502896308899,6689379.0,-2.69841742515564,sub-131S6616,vvregister,coreg,6dof
-2.3224856853485107,-0.4480727314949035,7465040.0,-0.41690593957901,14392707.0,-2.3224856853485107,sub-131S6616,vvregister,fsl,9dof
-2.8230271339416504,-0.7211495041847229,6819017.0,-0.7396591901779175,6754832.5,-2.8230271339416504,sub-131S6616,vvregister,rr,12dof
-2.7409679889678955,-0.3801959156990051,9739794.0,-0.313055545091629,10262946.0,-2.7409679889678955,sub-131S6616,vvregister,coreg,12dof
-2.732333183288574,-0.3774559795856476,9890148.0,-0.2974013686180115,12269757.0,-2.732333183288574,sub-131S6616,vvregister,coreg,9dof
-2.346923351287842,-0.3910850882530212,7506536.0,-0.3489674031734466,7289021.5,-2.346923351287842,sub-131S6616,vvregister,fsl,12dof
-2.537106275558472,-0.4082715511322021,5970929.5,-0.3273133635520935,5103208.0,-2.537106275558472,sub-135S6703,bbregister,spm,6dof
-5.35148286819458,-0.035177145153284,13939164.0,-0.0260682683438062,15063709.0,-5.35148286819458,sub-135S6703,bbregister,fsl,9dof
-2.552403450012207,-0.7007487416267395,3835456.0,-0.7308654189109802,4522450.0,-2.552403450012207,sub-135S6703,bbregister,coreg,6dof
-2.4331986904144287,-0.5816914439201355,4859590.5,-0.5417552590370178,5038676.5,-2.4331986904144287,sub-135S6703,bbregister,rr,9dof
-2.468693256378174,-0.5844711065292358,4588022.0,-0.5308642983436584,7423684.0,-2.468693256378174,sub-135S6703,bbregister,rr,6dof
-4.441644668579102,-0.4489414393901825,4945039.5,-0.3728386163711548,6204715.5,-4.441644668579102,sub-135S6703,bbregister,fsl,6dof
-2.7950000762939453,-0.2259311378002166,9664574.0,-0.1920506656169891,9977759.0,-2.7950000762939453,sub-135S6703,bbregister,spm,9dof
-2.3418068885803223,-0.5889139771461487,4629715.5,-0.5419959425926208,4769678.5,-2.3418068885803223,sub-135S6703,bbregister,rr,12dof
-2.974571228027344,-0.223865807056427,9689879.0,-0.1899243742227554,10016992.0,-2.974571228027344,sub-135S6703,bbregister,spm,12dof
-4.487663269042969,-0.3087918758392334,9326598.0,-0.2264933437108993,12757989.0,-4.487663269042969,sub-135S6703,bbregister,coreg,12dof
-4.106389999389648,-0.3675694763660431,7932715.5,-0.2893638908863067,14668220.0,-4.106389999389648,sub-135S6703,bbregister,coreg,9dof
-4.645922660827637,-0.0315283723175525,13999007.0,-0.0243631787598133,13634731.0,-4.645922660827637,sub-135S6703,bbregister,fsl,12dof
-2.5082826614379883,-0.7030199766159058,3808807.25,-0.740696907043457,4459496.5,-2.5082826614379883,sub-135S6703,mri-coreg,NA,9dof
-2.43866229057312,-0.7013644576072693,3842023.0,-0.7355436086654663,11741333.0,-2.43866229057312,sub-135S6703,mri-coreg,NA,6dof
-2.492177248001098,-0.7039371132850647,3799854.75,-0.744324266910553,11540056.0,-2.492177248001098,sub-135S6703,mri-coreg,NA,12dof
-2.6361069679260254,-0.6714412569999695,4022712.75,-0.6710870862007141,4766539.0,-2.6361069679260254,sub-135S6703,vvregister,rr,6dof
-2.3385977745056152,-0.4375893473625183,5738708.0,-0.3497152924537658,5153768.5,-2.3385977745056152,sub-135S6703,vvregister,spm,6dof
-2.340465784072876,-0.6484052538871765,4334346.5,-0.6443945169448853,5110409.5,-2.340465784072876,sub-135S6703,vvregister,rr,9dof
-3.896606683731079,-0.4016644656658172,5225095.5,-0.3211462199687958,11340002.0,-3.896606683731079,sub-135S6703,vvregister,fsl,6dof
-2.4481890201568604,-0.4134506285190582,6386237.0,-0.328330248594284,5787317.0,-2.4481890201568604,sub-135S6703,vvregister,spm,12dof
-2.641770124435425,-0.415020614862442,6422984.5,-0.3298133015632629,6068042.5,-2.641770124435425,sub-135S6703,vvregister,spm,9dof
-2.5114874839782715,-0.7017635107040405,3834860.25,-0.7345438599586487,4582549.5,-2.5114874839782715,sub-135S6703,vvregister,coreg,6dof
-3.912367820739746,-0.3483683168888092,8343610.0,-0.2433932274580001,15014151.0,-3.912367820739746,sub-135S6703,vvregister,fsl,9dof
-2.3520634174346924,-0.6571308970451355,4211444.0,-0.6469193696975708,5040194.5,-2.3520634174346924,sub-135S6703,vvregister,rr,12dof
